fecha,autor_portada,titulo_portada,autor_critica,url,url_imagen,news_keywords,keywords,descripcion,id
2018-04-23,David Hockney.,"“The Road,”",missing,missing,"https://media.newyorker.com/photos/5ad0ef4d8144591441756801/master/w_280,c_limit/2018_04_23.jpg",missing,missing,missing,missing
2018-04-30,Kadir Nelson.,"“Stickball Alley,”",missing,missing,"https://media.newyorker.com/photos/5ada80c0b318a576bcf94bd5/master/w_280,c_limit/2018_04_30.jpg",missing,missing,missing,missing
2018-05-07,J. J. Sempé,"“Biking in the Rain,”",missing,missing,"https://media.newyorker.com/photos/5ae21f9d9b71e20275026f7a/master/w_280,c_limit/2018_05_07.jpg",missing,missing,missing,missing
2018-05-14,Joost Swarte.,"“Smart Design,”",missing,missing,"https://media.newyorker.com/photos/5aecaba57505432fc35f5694/master/w_280,c_limit/2018_05_14.jpg",missing,missing,missing,missing
2018-05-21,John Cuneo.,"“The Swamp,”",missing,missing,"https://media.newyorker.com/photos/5af61228371770228fe7e13c/master/w_280,c_limit/2018_05_21.jpg",missing,missing,missing,missing
2018-05-28,Gayle Kabaker.,"“Jump!,”",missing,missing,"https://media.newyorker.com/photos/5afdb79fa4522d60ea3426a2/master/w_280,c_limit/2018_05_28.jpg",missing,missing,missing,missing
2018-06-04,Loveis Wise.,"“Nurture,”",missing,missing,"https://media.newyorker.com/photos/5b0854da17cfc821059c1fd0/master/w_280,c_limit/2018_06_04.jpg",missing,missing,missing,missing
2018-06-18,Christoph Niemann.,"“Father’s Day Off,”",missing,missing,"https://media.newyorker.com/photos/5b1c38d05b78022e20383403/master/w_280,c_limit/2018_06_18.jpg",missing,missing,missing,missing
2018-06-25,Harry Bliss.,"“City Living,”",missing,missing,"https://media.newyorker.com/photos/5b2719a6dc613731dba2d532/master/w_280,c_limit/2018_06_25.jpg",missing,missing,missing,missing
2018-07-02,Barry Blitt.,"“Yearning to Breathe Free,”",missing,missing,"https://media.newyorker.com/photos/5b306cdf2acbf821b1b76157/master/w_280,c_limit/2018_07_02.jpg",missing,missing,missing,missing
2018-07-09,Mark Ulriksen.,"“Downtime,”",missing,missing,"https://media.newyorker.com/photos/5b32916f55194323de6f3a1b/master/w_280,c_limit/2018_07_09.jpg",missing,missing,missing,missing
2018-07-23,Kadir Nelson.,"“Summertime City,”",missing,missing,"https://media.newyorker.com/photos/5b49297b0f24b42870b0d171/master/w_280,c_limit/2018_07_23.jpg",missing,missing,missing,missing
2018-07-30,Barry Blitt.,"“Thumbs-Up,”",missing,missing,"https://media.newyorker.com/photos/5b5557baf5a9023836589212/master/w_280,c_limit/2018_07_30.jpg",missing,missing,missing,missing
2018-08-06,Tom Gauld.,"“On the Beach,”",missing,missing,"https://media.newyorker.com/photos/5b5a0b87f571a70b737ce945/master/w_280,c_limit/2018_08_06.jpg",missing,missing,missing,missing
2018-08-20,R. Kikuo Johnson.,"“Safe Travels,”",missing,missing,"https://media.newyorker.com/photos/5b70edfb5154760b9e6ca6a0/master/w_280,c_limit/2018_08_20.jpg",missing,missing,missing,missing
2018-08-27,Kadir Nelson.,"“The Queen of Soul” (After Charles White's “Folksinger”),",missing,missing,"https://media.newyorker.com/photos/5b76f9ecee74c653d5be45c5/master/w_280,c_limit/2018_08_27.jpg",missing,missing,missing,missing
2018-09-03,Barry Blitt.,"“Closing In,”",missing,missing,"https://media.newyorker.com/photos/5b806964d193726688735e94/master/w_280,c_limit/2018_09_03.jpg",missing,missing,missing,missing
2018-09-10,Kadir Nelson.,"“Savoring Summer,”",missing,missing,"https://media.newyorker.com/photos/5b8ead1a40bf4866a57b9e5a/master/w_200,c_limit/180910_r32724.jpg",missing,missing,missing,missing
2018-09-17,Chris Ware.,“Looking Up”,missing,missing,"https://media.newyorker.com/photos/5b9299013c88fe1c4e1bf24d/master/w_280,c_limit/2018_09_17.jpg",missing,missing,missing,missing
2018-09-24,Adrian Tomine.,"“Fourth Wall,”",missing,missing,"https://media.newyorker.com/photos/5b9f2d235d64652cda80bdaf/master/w_280,c_limit/2018_09_24.jpg",missing,missing,missing,missing
2018-10-01,Marcellus Hall.,"“Lower East Side,”",missing,missing,"https://media.newyorker.com/photos/5ba8689759f95b2ce7becb29/master/w_280,c_limit/2018_10_01.jpg",missing,missing,missing,missing
2018-10-08,Ana Juan.,"“Unheard,”",missing,missing,"https://media.newyorker.com/photos/5baeb858742f932cbcb79796/master/w_280,c_limit/2018_10_08.jpg",missing,missing,missing,missing
2018-10-15,J. J. Sempé.,"“Reading Group,”",missing,missing,"https://media.newyorker.com/photos/5bbad817778dc02d3cd4c81a/master/w_280,c_limit/2018_10_15.jpg",missing,missing,missing,missing
2018-10-22,Richard McGuire.,"“Fat Cats,”",missing,missing,"https://media.newyorker.com/photos/5bc0d9582c734e2cee06aeaa/master/w_280,c_limit/2018_10_22.jpg",missing,missing,missing,missing
2018-10-29,Jenny Kroik.,"“Arthur Avenue,”",missing,missing,"https://media.newyorker.com/photos/5bcd4b3b289700364281dc43/master/w_280,c_limit/2018_10_29.jpg",missing,missing,missing,missing
2018-11-05,Mark Ulriksen.,“Boo!”,missing,missing,"https://media.newyorker.com/photos/5bd3a5fe009cb72e28908cbf/master/w_280,c_limit/2018_11_05.jpg",missing,missing,missing,missing
2018-11-12,Eric Drooker.,"“Central Park Row,”",missing,missing,"https://media.newyorker.com/photos/5bdb770b885843360969b895/master/w_280,c_limit/2018_11_12.jpg",missing,missing,missing,missing
2018-11-19,Barry Blitt.,"“Welcome to Congress,”",missing,missing,"https://media.newyorker.com/photos/5be9896ebb61515074795b7e/master/w_280,c_limit/2018_11_19.jpg",missing,missing,missing,missing
2018-11-26,Roz Chast.,"“Thankfulness,”",missing,missing,"https://media.newyorker.com/photos/5bedf93f0e5f6d2347a09485/master/w_280,c_limit/2018_11_26.jpg",missing,missing,missing,missing
2018-12-03,Matías Santoyo,"“New York Lights Up,”",missing,missing,"https://media.newyorker.com/photos/5bf5a748a3db312c4264255f/master/w_280,c_limit/2018_12_03.jpg",missing,missing,missing,missing
2018-12-10,Edward Gorey,"“Cat Fancy,”",missing,missing,"https://media.newyorker.com/photos/5c00675912982561ecd25c37/master/w_280,c_limit/2018_12_10.jpg",missing,missing,missing,missing
2018-12-17,John Cuneo.,"“Santa’s Little Helpers,”",missing,missing,"https://media.newyorker.com/photos/5c0b0be31b07900f295678ff/master/w_280,c_limit/2018_12_17.jpg",missing,missing,missing,missing
2018-12-24,Barry Blitt.,"“Elementary,”",missing,missing,"https://media.newyorker.com/photos/5c140db3de438e7d5a0b6056/master/w_280,c_limit/2018_12_24.jpg",missing,missing,missing,missing
2019-01-07,Harry Bliss.,"“Out in the Cold,”",missing,missing,"https://media.newyorker.com/photos/5c1d7db056b3ba3e34f22713/master/w_280,c_limit/2019_01_07.jpg",missing,missing,missing,missing
2019-01-14,Anna Parini.,"“A New Leaf,”",missing,missing,"https://media.newyorker.com/photos/5c2ffb525b0bef2942ea835b/master/w_280,c_limit/2019_01_14.gif",missing,missing,missing,missing
2019-01-21,Pascal Campion.,"“Big City,”",missing,missing,"https://media.newyorker.com/photos/5c38de10f92c694343cc6bd6/master/w_280,c_limit/2019_01_21.jpg",missing,missing,missing,missing
2019-01-28,John Cuneo.,"“Walled In,”",missing,missing,"https://media.newyorker.com/photos/5c426fd236b0283b13099358/master/w_280,c_limit/2019_01_28.jpg",missing,missing,missing,missing
2019-02-04,Tom Gauld.,"“Winter Garden,”",missing,missing,"https://media.newyorker.com/photos/5c4b50d80e0a446c5c0348f5/master/w_280,c_limit/2019_02_04.jpg",missing,missing,missing,missing
2019-02-11,Pascal Campion.,"“Love Interest,”",missing,missing,"https://media.newyorker.com/photos/5c54b2806de06a1eb5fb6255/master/w_280,c_limit/2019_02_11.jpg",missing,missing,missing,missing
2019-02-18,Kadir Nelson.,"“Spring Blossoms,”",missing,missing,"https://media.newyorker.com/photos/5c5dbd0af36fcb4eed3ac425/master/w_280,c_limit/2019_02_18.jpg",missing,missing,missing,missing
2019-03-04,Barry Blitt.,"“The Real Emergency,”",missing,missing,"https://media.newyorker.com/photos/5c70171ab603912c80f3355f/master/w_280,c_limit/2019_03_04.jpg",missing,missing,missing,missing
2019-03-11,Gayle Kabaker.,"“Off the Path,”",missing,missing,"https://media.newyorker.com/photos/5c785c4991cb8a5202075ae4/master/w_280,c_limit/2019_03_11.jpg",missing,missing,missing,missing
2019-03-18,Malika Favre.,"“Spring to Mind,”",missing,missing,"https://media.newyorker.com/photos/5c82bdff7622202cdb7d6a20/master/w_280,c_limit/2019_03_18.gif",missing,missing,missing,missing
2019-03-25,Mark Ulriksen.,"""Crazy Time,""",missing,missing,"https://media.newyorker.com/photos/5c8bc1ebef56b82d12330cf3/master/w_280,c_limit/2019_03_25.jpg",missing,missing,missing,missing
2019-04-01,Bruce McCall.,"“Brooklyn or Bust,”",missing,missing,"https://media.newyorker.com/photos/5c9544a002c93412cad6d834/master/w_280,c_limit/2019_04_01.jpg",missing,missing,missing,missing
2019-04-08,Kenton Nelson.,"""The Acrobat,""",missing,missing,"https://media.newyorker.com/photos/5c9bee08caf1186a4bcd7a1d/master/w_280,c_limit/2019_04_08.jpg",missing,missing,missing,missing
2019-04-15,Mark Ulriksen.,"""Double Play,""",missing,missing,"https://media.newyorker.com/photos/5ca7676478f242425e958312/master/w_280,c_limit/2019_04_15.jpg",missing,missing,missing,missing
2019-04-22,Loveis Wise.,"""Taking Care,""",missing,missing,"https://media.newyorker.com/photos/5cafb5a2e56af87d3f9dc85d/master/w_280,c_limit/2019_04_22.jpg",missing,missing,missing,missing
2019-04-29,Bob Staake.,"""Our Lady,""",missing,missing,"https://media.newyorker.com/photos/5cb7883f85215b2b2c37ded1/master/w_280,c_limit/2019_04_29.jpg",missing,missing,missing,missing
2019-05-06,John Cuneo.,"""To Fetch or Not to Fetch,""",missing,missing,"https://media.newyorker.com/photos/5cc35767d6b46f0b290df25b/master/w_280,c_limit/2019_05_06.jpg",missing,missing,missing,missing
2019-05-13,Diana Ejaita.,"“Iya Ni Wura (Mother Is Gold),”",missing,missing,"https://media.newyorker.com/photos/5ccc62723e22812e9dda3f4a/master/w_280,c_limit/2019-05-13.jpg",missing,missing,missing,missing
2019-05-20,Tom Gauld.,"“Dog Walking 2.0,”",missing,missing,"https://media.newyorker.com/photos/5cd465c4be7ba046c6347038/master/w_280,c_limit/2019_05_20.jpg",missing,missing,missing,missing
2019-05-27,Malika Favre.,"“Summer Hours,”",missing,missing,"https://media.newyorker.com/photos/5cdef417a8384fade84889dd/master/w_280,c_limit/2019_05_27.gif",missing,missing,missing,missing
2019-06-03,Barry Blitt.,"""The Shining,""",missing,missing,"https://media.newyorker.com/photos/5ce804483f43b63b526493c4/master/w_280,c_limit/2019_06_03.jpg",missing,missing,missing,missing
2019-06-10,Bruce Eric Kaplan.,"""Bedtime Stories,""",missing,missing,"https://media.newyorker.com/photos/5cefff0865b32e3f7bd9ac38/master/w_280,c_limit/2019_06_10.jpg",missing,missing,missing,missing
2019-06-24,Olimpia Zagnoli.,"""Heartfelt,""",missing,missing,"https://media.newyorker.com/photos/5d029b22ab1a6d56ad9fe568/master/w_280,c_limit/2019_06_24.jpg",missing,missing,missing,missing
2019-07-01,Kadir Nelson.,"“Wheel Life,”",missing,missing,"https://media.newyorker.com/photos/5d0bb81e6675c9366a6cbeb3/master/w_280,c_limit/2019_07_01.jpg",missing,missing,missing,missing
2019-07-08,Peter de Sève.,"“Dog Days of Summer,”",missing,missing,"https://media.newyorker.com/photos/5d13da56c12bbb00083fd3ca/master/w_280,c_limit/2019_07_08.jpg",missing,missing,missing,missing
2019-07-22,Christoph Niemann.,"“The Commute,”",missing,missing,"https://media.newyorker.com/photos/5d308928af143b0008abe555/master/w_280,c_limit/static%2520cover%2520for%2520july%252022.png",missing,missing,missing,missing
2019-07-29,Joost Swarte.,"“Power Trip,”",missing,missing,"https://media.newyorker.com/photos/5d35a2f741f48200082fedd3/master/w_280,c_limit/2019_07_29.jpg",missing,missing,missing,missing
2019-08-05,Olimpia Zagnoli.,"“Taste of Summer,”",missing,missing,"https://media.newyorker.com/photos/5d3b0fa98e46f10008f4094c/master/w_280,c_limit/2019_08_05.jpg",missing,missing,missing,missing
2019-08-19,Kara Walker.,"“Toni Morrison,”",missing,missing,"https://media.newyorker.com/photos/5d4c8b50a0d1c70008ec584c/master/w_280,c_limit/2019_08_19.jpg",missing,missing,missing,missing
2019-08-26,Edward Steed.,"“Sea Change,”",missing,missing,"https://media.newyorker.com/photos/5d56d17a758034000996fb9c/master/w_280,c_limit/2019_08_26.jpg",missing,missing,missing,missing
2019-09-02,Kadir Nelson.,"“Heat Wave,”",missing,missing,"https://media.newyorker.com/photos/5d600f5610653a00089a8208/master/w_280,c_limit/2019_09_02.jpg",missing,missing,missing,missing
2019-09-09,Malika Favre.,"“Sweeping Into Fall,”",missing,missing,"https://media.newyorker.com/photos/5d6fe65c73299800086be2e5/master/w_280,c_limit/favre_STYLE_690.gif",missing,missing,missing,missing
2019-09-16,Ivan Brunetti.,"“First Date,”",missing,missing,"https://media.newyorker.com/photos/5d718ed84618300008e187b4/master/w_280,c_limit/NY190916_CVN_Brunetti_Cats_Dogs_sRGB.jpg",missing,missing,missing,missing
2019-09-23,J.J. Sempé.,"“Our Sunday-Morning Outings,”",missing,missing,"https://media.newyorker.com/photos/5d7ab703b2f2460008c096f9/master/w_280,c_limit/2019_09_23.jpg",missing,missing,missing,missing
2019-09-30,Christoph Niemann.,"“Evolution,”",missing,missing,"https://media.newyorker.com/photos/5d88e0a65400f90008c4d37d/master/w_280,c_limit/2019_09_30.jpg",missing,missing,missing,missing
2019-10-07,Barry Blitt.,"“Whack Job,”",missing,missing,"https://media.newyorker.com/photos/5d8d76ea06152f0008cb4409/master/w_280,c_limit/2019-10-07.jpg",missing,missing,missing,missing
2019-10-14,Edward Steed.,"“Inside Baseball,”",missing,missing,"https://media.newyorker.com/photos/5d967364fe294a00088bbca3/master/w_280,c_limit/2019-10-14.jpg",missing,missing,missing,missing
2019-10-21,Mark Ulriksen.,"“Towering Wealth,”",missing,missing,"https://media.newyorker.com/photos/5d9e73e7924a2b0008dfc77a/master/w_280,c_limit/2019_10_21.jpg",missing,missing,missing,missing
2019-10-28,Liniers.,"“Leaf Peepers,”",missing,missing,"https://media.newyorker.com/photos/5da8ab11b58ec20008d1fbbf/master/w_280,c_limit/2019_10_28.jpg",missing,missing,missing,missing
2019-11-04,Richard McGuire.,"“Noise New York,”",missing,missing,"https://media.newyorker.com/photos/5db21d777508950008b23030/master/w_280,c_limit/2019_11_04.jpg",missing,missing,missing,missing
2019-11-11,Bruce McCall.,"“Down the Hatch,”",missing,missing,"https://media.newyorker.com/photos/5dbc5c2fcfb8100008fea21d/master/w_280,c_limit/2019_11_11.jpg",missing,missing,missing,missing
2019-11-18,Birgit Schössow.,"“Dressing for Fall,”",missing,missing,"https://media.newyorker.com/photos/5dc48aa016692d0008a43178/master/w_280,c_limit/2019_11_18.jpg",missing,missing,missing,missing
2019-11-25,Wayne Thiebaud.,"“Stuffed,”",missing,missing,"https://media.newyorker.com/photos/5dcc5321b50f23000876c320/master/w_280,c_limit/2019_11_25.jpg",missing,missing,missing,missing
2019-12-02,Kadir Nelson.,"“Art Connoisseurs,”",missing,missing,"https://media.newyorker.com/photos/5dd73a1b62f7190008aa5f1a/master/w_280,c_limit/2019_12_02.jpg",missing,missing,missing,missing
2019-12-09,Tom Gauld.,"“Rooftop Astronomy,”",missing,missing,"https://media.newyorker.com/photos/5ddd6835996e66000803b99c/master/w_280,c_limit/2019_12_09.jpg",missing,missing,missing,missing
2019-12-16,Peter de Sève.,"“Priority Shipping,”",missing,missing,"https://media.newyorker.com/photos/5de97c6f1925db00086acb38/master/w_280,c_limit/2019_12_16.jpg",missing,missing,missing,missing
2019-12-23,Edward Steed.,"“Decking the Deck,”",missing,missing,"https://media.newyorker.com/photos/5df173f6c24d8700085cb903/master/w_280,c_limit/2019_12_23.jpg",missing,missing,missing,missing
2019-12-30,R. Sikoryak.,"“Get the Picture,”",missing,missing,"https://media.newyorker.com/photos/5df3f063b84cd40008decf9d/master/w_280,c_limit/2019_12_30.jpg",missing,missing,missing,missing
2020-01-06,Pascal Campion.,"“Twilight Avenue,”",missing,missing,"https://media.newyorker.com/photos/5dfc07ce943672000878b5dc/master/w_280,c_limit/2020_01_06.jpg",missing,missing,missing,missing
2020-01-13,Bruce McCall.,"“A Brush with Greatness,”",missing,missing,"https://media.newyorker.com/photos/5e0f9ef24b47fa000acd0722/master/w_280,c_limit/2019_01_13.jpg",missing,missing,missing,missing
2020-01-20,Diana Ejaita.,"“Portrait of History,”",missing,missing,"https://media.newyorker.com/photos/5e18aba590d8c40009d35521/master/w_280,c_limit/2020_01_20.jpg",missing,missing,missing,missing
2020-01-27,Luci Gutiérrez.,"“Mindful Commuting,”",missing,missing,"https://media.newyorker.com/photos/5e20d1098838f90009d0037c/master/w_280,c_limit/2020_01_27.jpg",missing,missing,missing,missing
2020-02-03,Christoph Niemann.,"“Whiteout,”",missing,missing,"https://media.newyorker.com/photos/5e29f665909d580008a32adc/master/w_280,c_limit/2020_02_03.gif",missing,missing,missing,missing
2020-02-10,Malika Favre.,"“Behind the Lens,”",missing,missing,"https://media.newyorker.com/photos/5e334b9cb5c810000827e6cd/master/w_280,c_limit/2020_02_10.jpg",missing,missing,missing,missing
